,Reg Valid Date,City,State,Zip,County,Model Year,Make,Registration year,latitude,longitude
44736,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44737,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44738,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44739,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44740,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44741,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44742,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44743,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44744,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44745,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44746,2021-09-22,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44747,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44748,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44749,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44750,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44751,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44752,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44753,2021-03-25,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44754,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44755,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44756,2021-03-26,BROOKLYN,NY,11231,KINGS,2021,NIU,2021,40.6794,-74.0014
44757,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44758,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44759,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44760,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44761,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44762,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44763,2021-04-28,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44764,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44765,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44766,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44767,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44768,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44769,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44770,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44771,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44772,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44773,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44774,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44775,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44776,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44777,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44778,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44779,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44780,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44781,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44782,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44783,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44784,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44785,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44786,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44787,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44788,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44789,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44790,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44791,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44792,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44793,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44794,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44795,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44796,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44797,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44798,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44799,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44800,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44801,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44802,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44803,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44804,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44805,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44806,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44807,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44808,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44809,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44810,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44811,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44812,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44813,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44814,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44815,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44816,2021-03-26,BROOKLYN,NY,11217,KINGS,2020,NIU,2021,40.6816,-73.9798
44817,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44818,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44819,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44820,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44821,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44822,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44823,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44824,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44825,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44826,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44827,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44828,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44829,2021-09-22,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44830,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44831,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44832,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44833,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44834,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44835,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44836,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44837,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44838,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44839,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44840,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44841,2021-04-28,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44842,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44843,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44844,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44845,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44846,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44847,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44848,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44849,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44850,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44851,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44852,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44853,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44854,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44855,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44856,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44857,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44858,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44859,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44860,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44861,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44862,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44863,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44864,2021-04-08,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44865,2021-04-28,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44866,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44867,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44868,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44869,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44870,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44871,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44872,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44873,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44874,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44875,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44876,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44877,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44878,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44879,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44880,2021-09-22,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44881,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44882,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44883,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44884,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44885,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44886,2021-04-28,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44887,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44888,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44889,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44890,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44891,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44892,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44893,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44894,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44895,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44896,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44897,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44898,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44899,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44900,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44901,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44902,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44903,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44904,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44905,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44906,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44907,2021-04-08,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44908,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44909,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44910,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44911,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44912,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44913,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44914,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44915,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44916,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44917,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44918,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44919,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44920,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44921,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44922,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44923,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44924,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44925,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44926,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44927,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44928,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44929,2021-05-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44930,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44931,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44932,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44933,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44934,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44935,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44936,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44937,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44938,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44939,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44940,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44941,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44942,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44943,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44944,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44945,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44946,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44947,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44948,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44949,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44950,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44951,2021-04-12,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44952,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44953,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44954,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44955,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44956,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44957,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44958,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44959,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44960,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44961,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44962,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44963,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44964,2021-09-22,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44965,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44966,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44967,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44968,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44969,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44970,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44971,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44972,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44973,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44974,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44975,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44976,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44977,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44978,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44979,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44980,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44981,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44982,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44983,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44984,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44985,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44986,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44987,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44988,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44989,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44990,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44991,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44992,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44993,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44994,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44995,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44996,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44997,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44998,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
44999,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45000,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45001,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45002,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45003,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45004,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45005,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45006,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45007,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45008,2021-07-06,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45009,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45010,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45011,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45012,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45013,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
45014,2021-03-26,BROOKLYN,NY,11231,KINGS,2020,NIU,2021,40.6794,-74.0014
