city_id,ID,Station Name,City,ZIP,County,latitude,longitude,population_density,median_home_value,occupied_housing_units,median_household_income
1541,227360,PVECSTATION1 PARKWAY VILLAGE,Jamaica,11432,Queens County,40.7119,-73.7944,28295.0,519000.0,18448.0,50450.0
1542,196519,Motor Parkway Plaza - Tesla Supercharger,Hauppauge,11788,Suffolk County,40.8231,-73.1958,1961.0,474100.0,5830.0,104888.0
1543,123060,Village of Nyack,Nyack,10960,Rockland County,41.0914,-73.9252,3599.0,483700.0,6206.0,78750.0
1544,183810,STOHL STOHL4,Orchard Park,14127,Erie County,42.7639,-78.7518,728.0,194500.0,11816.0,77636.0
1545,174765,NEW HARTFORD GW-1 1.4,New Hartford,13413,Oneida County,43.0654,-75.2906,811.0,157100.0,6818.0,64366.0
1546,181844,854ELLICOTT 134 HIGH ST 2,Buffalo,14203,Erie County,42.8939,-78.8681,,,,
1547,166366,Staten Island University Hospital (South Side 375 Sequine Ave),Staten Island,10309,Richmond County,40.5352,-74.2116,4840.0,539100.0,10962.0,86297.0
1548,225123,145 Pinelawn Rd,Melville,11747,Suffolk County,40.7946,-73.403,1505.0,619300.0,7221.0,112699.0
1549,225121,Rulf's Orchard,Peru,12972,Clinton County,44.5851,-73.5293,77.0,140400.0,2391.0,66260.0
1550,145761,EPLLC LOCKHEED 6,Liverpool,13088,Onondaga County,43.1099,-76.187,2784.0,123200.0,10163.0,53395.0
1551,162158,DOUBLEDAY EV COOPERSTOWN 1,Cooperstown,13326,Otsego County,42.7005,-74.9243,58.0,260300.0,2450.0,57375.0
1552,218515,WEST HERR AUTO TOYOTA ROC #2,Rochester,14626,Monroe County,43.2126,-77.704,2205.0,136500.0,12430.0,53944.0
1553,223222,New Age Hotrods,New York Mills,13417,Oneida County,43.1,-75.2937,2534.0,108600.0,1681.0,34758.0
1554,226494,Gene McCarthy's Old First Ward Brewing Co,Buffalo,14204,Erie County,42.884,-78.8597,4839.0,61000.0,4117.0,23259.0
1555,194951,JFK Airport - West Cell Phone Lot,Jamaica,11430,Queens County,40.6472,-73.7827,,,,
1556,123260,Letchworth,Castille,14427,Wyoming County,42.6359,-78.0547,65.0,88200.0,792.0,49922.0
1557,227804,DEPAULA MAZDA INTERIOR,Colonie,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
1558,174810,RRH UNITY POB 3,Rochester,14626,Monroe County,43.2126,-77.704,2205.0,136500.0,12430.0,53944.0
1559,216506,Bill Rapp Buick GMC,Syracuse,13206,Onondaga County,43.0677,-76.1102,4164.0,86400.0,7835.0,40429.0
1560,206836,TH 001,Lake Katrine,12449,Ulster County,41.9918,-73.9924,930.0,174400.0,1184.0,50236.0
1561,230801,Long Island Jewish Medical Center,New Hyde Park,11040,Nassau County,40.7294,-73.6828,8526.0,536900.0,13500.0,101434.0
1562,104977,Southern Tier Welcome Center,Kirkwood,13795,Broome County,42.0695,-75.7967,187.0,98100.0,1529.0,51604.0
1563,181132,BETHLEHEM EV FLEET #2,Delmar,12054,Albany County,42.6158,-73.8373,1095.0,274600.0,6866.0,94874.0
1564,175506,MARKET 32 EV PEDIATRICEV3,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
1565,230791,Flushing Plaza,Flushing,11355,Queens County,40.7536,-73.8226,49492.0,507500.0,28837.0,41884.0
1566,186049,EVolveNY Malone,Malone,12953,Franklin County,44.8482,-74.2928,75.0,91300.0,4781.0,50378.0
1567,223239,35 N. Main St.,Gloversville,12078,Fulton County,43.0616,-74.3375,219.0,88400.0,9812.0,37766.0
1568,189523,Liberty Street,Schenectady,12305,Schenectady County,42.8161,-73.9398,3836.0,137500.0,2661.0,28156.0
1569,217435,MOHAWK CHEVY MOHAWKCHEVY1,Malta,12020,Saratoga County,43.005,-73.8486,415.0,209000.0,12295.0,68252.0
1570,221556,HCBR STATION 1,Brooklyn,11209,Kings County,40.6251,-74.0303,31845.0,625600.0,31065.0,58261.0
1571,166347,GreenStar Cooperative Market,Ithaca,14850,Tompkins County,42.4406,-76.4966,507.0,209800.0,24786.0,46331.0
1572,123094,Centereach Park,Centereach,11720,Suffolk County,40.8705,-73.0822,3581.0,345300.0,9246.0,94658.0
1573,149300,Atlantic Center - Tesla Supercharger,Brooklyn,11217,Kings County,40.6816,-73.9798,47796.0,857000.0,16269.0,81862.0
1574,143788,City of Plattsburgh - City Hall,Plattsburgh,12901,Clinton County,44.6927,-73.466,440.0,134500.0,13331.0,43010.0
1575,115173,iPark NYC 61 Jane Street - Tesla Destination,New York,10014,New York County,40.7339,-74.0054,56119.0,947300.0,19790.0,108483.0
1576,122489,iPark 400 E 85th St - Tesla Destination,Manhattan,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
1577,115175,imPark 611 E 83rd Street - Tesla Destination,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
1578,114880,Paumanok Vineyards - Tesla Destination,Aquebogue,11931,Suffolk County,40.9445,-72.627,,,,
1579,171725,TOWN OF RED HK REDHOOK 3,Red Hook,12571,Dutchess County,42.0064,-73.8546,171.0,297500.0,3908.0,69091.0
1580,225383,MILTON NY STATION 2,Ballston Spa,12020,Saratoga County,43.005,-73.8486,415.0,209000.0,12295.0,68252.0
1581,228141,Hannaford Supermarket,Albany,12206,Albany County,42.6683,-73.7744,7698.0,123100.0,6814.0,26883.0
1582,152207,Broadway Commons,Hicksville,11801,Nassau County,40.7623,-73.523,5962.0,395800.0,12789.0,91718.0
1583,167131,RidgeWell Fitness,Stone Ridge,12484,Ulster County,41.8616,-74.1697,115.0,254400.0,1144.0,84241.0
1584,44180,Nissan 112,Patchogue,11772,Suffolk County,40.7609,-72.9871,2769.0,317000.0,16374.0,68230.0
1585,181897,MARKET CENTER 55 RAILROAD 1.1,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
1586,180139,PANYNJ LGA WEST 2,Flushing,11371,Queens County,40.7721,-73.8735,,,,
1587,206913,BORO PARK BORO CHARGE 10,Borough Park,11219,Kings County,40.6336,-73.996,62225.0,726700.0,26177.0,34316.0
1588,223281,110 East End Ave,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
1589,187736,AP2 BREUNIG #1,New Windsor,12553,Orange County,41.4724,-74.0566,991.0,261400.0,9075.0,71608.0
1590,171344,SUNY BUFFALO JACOBS 3,Buffalo,14228,Erie County,43.0408,-78.7812,1315.0,158100.0,8820.0,47801.0
1591,225562,ATRIUM EVCHARGE EV8,Clifton Park,12065,Saratoga County,42.8499,-73.7851,1197.0,260300.0,17086.0,80908.0
1592,162156,WCS NS1 SOUTHERN,Bronx,10460,Bronx County,40.8409,-73.8794,43567.0,391700.0,19512.0,22307.0
1593,104729,Turner Parking Ramp,Buffalo,14202,Erie County,42.887,-78.8779,4710.0,322200.0,1892.0,40525.0
1594,223260,Blue Hill Plaza,Pearl River,10965,Rockland County,41.0629,-74.0159,2815.0,441400.0,5390.0,94271.0
1595,162346,STATE ROUTE 42 THOMPSON TOWN H,Monticello,12701,Sullivan County,41.6516,-74.7007,197.0,138900.0,4474.0,27702.0
1596,162302,CDTA DEFREESTVILLE,Rensselaer,12144,Rensselaer County,42.6359,-73.7219,1086.0,168800.0,8947.0,63449.0
1597,115140,Rapidpark 480 Riverside (120th St) - Tesla Destination,New York,10027,New York County,40.8116,-73.955,68513.0,716100.0,22839.0,37872.0
1598,170120,"NY DCFC RIVERHEAD, NY",Riverhead,11901,Suffolk County,40.9262,-72.652,493.0,322000.0,9677.0,51350.0
1599,225849,Wegmans,Rochester,14618,Monroe County,43.1122,-77.5618,2373.0,192500.0,8416.0,81902.0
1600,102335,W 75th Parking Garage - Tesla Supercharger,New York,10023,New York County,40.7764,-73.9827,124357.0,872500.0,34383.0,103534.0
1601,193355,TEK AUTOMOTIVE CAPALB PED1-4R,Colonie,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
1602,227693,Meadowbrook Campground,Ray Brook,12977,Essex County,44.2802,-74.0795,,,,
1603,115006,MPG 121 Reade Street - Tesla Destination,New York,10013,New York County,40.7185,-74.0025,50154.0,1000001.0,12096.0,83725.0
1604,235733,MHM WALL STREET 2,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
1605,115241,Crowne Plaza Suffern-Mahwah - Tesla Destination,Suffern,10901,Rockland County,41.1177,-74.1241,1304.0,416100.0,8873.0,85147.0
1606,168456,Exit 48A (Pembroke),Corfu,14036,Genesee County,42.9777,-78.3929,96.0,122600.0,2044.0,49276.0
1607,235899,TALLYRAND TALLYRAND1,Tarrytown,10591,Westchester County,41.0897,-73.844,2279.0,543400.0,8491.0,80814.0
1608,193979,NYC Parking Kent,Brooklyn,11211,Kings County,40.7095,-73.9563,39209.0,655500.0,33489.0,46848.0
1609,44212,Nissan of Westbury,Westbury,11590,Nassau County,40.7557,-73.5723,6856.0,424600.0,13870.0,87894.0
1610,114984,Rapidpark 10 E 30th Street - Tesla Destination,New York,10016,New York County,40.7443,-73.9781,101814.0,759600.0,32173.0,105324.0
1611,162178,JATC LU25 JATC LU25,Hauppauge,11788,Suffolk County,40.8231,-73.1958,1961.0,474100.0,5830.0,104888.0
1612,170502,FEHBOCES FEH BOCES,Malone,12953,Franklin County,44.8482,-74.2928,75.0,91300.0,4781.0,50378.0
1613,195162,Spin Test Facility,Niskayuna,12309,Schenectady County,42.8091,-73.8693,1771.0,230100.0,11926.0,87374.0
1614,181846,854ELLICOTT 134 HIGH ST 4,Buffalo,14203,Erie County,42.8939,-78.8681,,,,
1615,229078,Lia Hyundai Albany,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
1616,175808,MARKET 32 EV SARANAC EV2,Lake Placid,12946,Essex County,44.2796,-73.982,42.0,248100.0,2409.0,47091.0
1617,115038,Central Parking 200 Chambers - Tesla Destination,New York,10007,New York County,40.7139,-74.007,42751.0,1000001.0,2840.0,216037.0
1618,150610,Morty's Oyster Stand - Tesla Destination,Montauk,11954,Suffolk County,41.0459,-71.944,180.0,807400.0,1422.0,68528.0
1619,230898,Hamilton College-Campus Safety,Clinton,13323,Oneida County,43.0586,-75.3808,298.0,155200.0,4204.0,62681.0
1620,114975,Clemson Bros Brewery - Tesla Destination,Middletown,10940,Orange County,41.4512,-74.4701,746.0,225800.0,17345.0,61146.0
1621,196298,RCP MAIN PARKING,Wynantskill,12198,Rensselaer County,42.6878,-73.6383,604.0,193100.0,3123.0,82188.0
1622,115168,Champion Parking 60 East End Avenue - Tesla Destination,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
1623,189540,Waters View Prime Companies,Cohoes,12047,Albany County,42.7754,-73.7124,2227.0,161600.0,8756.0,47138.0
1624,202635,VA Batavia Project,Batavia,14020,Genesee County,43.0003,-78.1929,337.0,95000.0,9495.0,42809.0
1625,180145,ULSTER COUNTY DSS 2,Kingston,12401,Ulster County,41.9697,-74.0668,600.0,189700.0,14957.0,47225.0
1626,114903,GMC 388 Bridge Street - Tesla Destination,Brooklyn,11201,Kings County,40.694,-73.9903,35981.0,669000.0,23325.0,95369.0
1627,201818,NORTHTOWNKIA STATION2,Amherst,14226,Erie County,42.9744,-78.7949,4233.0,134200.0,12485.0,60545.0
1628,229916,Hales Mills Country Club,Johnstown,12095,Fulton County,43.0069,-74.3715,208.0,105700.0,4976.0,43967.0
1629,226549,Hometown Auto Services,Lyons,14489,Wayne County,43.0777,-76.9896,106.0,75600.0,2825.0,42778.0
1630,162367,MUNICIPAL LOT VOH LOT,Hamilton,13346,Madison County,42.8231,-75.5434,178.0,166600.0,2007.0,63469.0
1631,202163,145 Brooklyn Ave,Brooklyn,11213,Kings County,40.67,-73.9367,58448.0,582300.0,23142.0,34794.0
1632,165398,ADAMS STATION 101 BAXTER CT,Delmar,12054,Albany County,42.6158,-73.8373,1095.0,274600.0,6866.0,94874.0
1633,230787,BNY - Building 6,Brooklyn,11205,Kings County,40.6924,-73.9666,42508.0,636900.0,14690.0,44688.0
1634,163945,Marshall & Sons,Montauk,11954,Suffolk County,41.0459,-71.944,180.0,807400.0,1422.0,68528.0
1635,115209,Pindar Vineyards - Tesla Destination,Peconic,11958,Suffolk County,41.0392,-72.4666,221.0,685300.0,256.0,83000.0
1636,123665,GSH NY DOCTORS PARKING,Suffern,10901,Rockland County,41.1177,-74.1241,1304.0,416100.0,8873.0,85147.0
1637,63988,Rochester Institute of Technology - Lot T,Rochester,14623,Monroe County,43.0834,-77.6344,1424.0,115600.0,9544.0,46149.0
1638,223304,Legoland New York Resort,Goshen,10924,Orange County,41.3946,-74.3302,342.0,332100.0,4454.0,84661.0
1639,235547,COLLEGE PKWY STATION 2,Amherst,14221,Erie County,42.9685,-78.7492,2329.0,180800.0,22676.0,75189.0
1640,122495,"Country Inn & Suites by Radisson, Lake George - Tesla Destination",Queensbury,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
1641,183363,FARMER'S TPKE GARDINER LOT,Gardiner,12525,Ulster County,41.6576,-74.1672,141.0,255900.0,1313.0,76535.0
1642,194097,MB HUNTINGTON MBH 1,Huntington,11743,Suffolk County,40.8676,-73.4102,1664.0,584500.0,15225.0,118222.0
1643,115093,Quik Park 32 Debrosses LLC - Tesla Destination,New York,10013,New York County,40.7185,-74.0025,50154.0,1000001.0,12096.0,83725.0
1644,175107,FAIRFIELD VERON FAIRFIELD 1.1,Verona,13478,Oneida County,43.1473,-75.5724,86.0,111100.0,1203.0,68690.0
1645,227347,CARBONE SUBARU DELIVERY,Yorkville,13495,Oneida County,43.1116,-75.2756,2457.0,92700.0,967.0,48576.0
1646,228617,Towne Centre at Somers,Somers,10589,Westchester County,41.3346,-73.6951,1060.0,457200.0,3771.0,98462.0
1647,180741,GREECE TOWN HAL GREECE SOUTH 2,Rochester,14612,Monroe County,43.2566,-77.6652,2021.0,136500.0,14329.0,59216.0
1648,155243,MUNICIPAL EVSE ELM STREET LOT,Glens Falls,12801,Warren County,43.3115,-73.6448,3725.0,151400.0,6548.0,45538.0
1649,158614,Locey Lane,Central Valley,10917,Orange County,41.3268,-74.122,530.0,323500.0,640.0,72216.0
1650,162323,CAYUGA STATION ALL PRO GARAGE,Ithaca,14850,Tompkins County,42.4406,-76.4966,507.0,209800.0,24786.0,46331.0
1651,189365,Gerard Garage,Forest Hills,11375,Queens County,40.7229,-73.8473,34707.0,358300.0,32547.0,72000.0
1652,164405,Burger King - LeRoy NY,LeRoy,14482,Genesee County,42.9774,-77.9851,141.0,112800.0,3376.0,55470.0
1653,230947,Sydor Optics,Rochester,14624,Monroe County,43.1216,-77.7311,1300.0,126100.0,14342.0,61136.0
1654,212977,STPETERHOSPITAL EV STATION #8,Albany,12208,Albany County,42.656,-73.7964,4936.0,196600.0,9562.0,58825.0
1655,223702,COURTYARD REPUB STATION 1,Farmingdale,11735,Nassau County,40.7315,-73.4327,3070.0,381100.0,11038.0,91196.0
1656,223433,VOEASTROCHESTER CONCREST PARK,East Rochester,14445,Monroe County,43.1128,-77.4906,4213.0,100100.0,3505.0,49683.0
1657,115060,GGMC Yorkville Car Park - Tesla Destination,New York,10128,New York County,40.7816,-73.9511,128441.0,1000001.0,32306.0,96296.0
1658,190838,SPV 2490 POND VIEW,Castleton-on-Hudson,12033,Rensselaer County,42.5376,-73.7071,291.0,214900.0,3096.0,68382.0
1659,157961,Heritage Park,Springville,14141,Erie County,42.52,-78.6847,110.0,123800.0,3071.0,51310.0
1660,114925,"The Inn at Cooperstown, a Select Registry Property - Tesla Destination",Cooperstown,13326,Otsego County,42.7005,-74.9243,58.0,260300.0,2450.0,57375.0
1661,223271,The Residences at Lexington Hills,Cohoes,12047,Albany County,42.7754,-73.7124,2227.0,161600.0,8756.0,47138.0
1662,181482,AMCR CASINO 1.1,Akwesasne,13655,St. Lawrence County,44.9825,-74.6626,174.0,111500.0,1283.0,28889.0
1663,157959,Salamanca City Hall,Salamanca,14779,Cattaraugus County,42.1604,-78.7304,62.0,67100.0,2957.0,31537.0
1664,94849,Village of Marcellus,Marcellus,13108,Onondaga County,42.9821,-76.3323,212.0,177100.0,2426.0,81149.0
1665,213340,NORTHTOWN CENTE NORTHTOWN CENTE,Buffalo,14221,Erie County,42.9685,-78.7492,2329.0,180800.0,22676.0,75189.0
1666,184724,BNL SW of Bldg 400 (2 outlets),Upton,11961,Suffolk County,40.9018,-72.8881,1003.0,253500.0,5589.0,54312.0
1667,150573,Enterprise Parking 545 Washington Ave - Tesla Destination,Brooklyn,11238,Kings County,40.679,-73.9644,44555.0,656800.0,22648.0,65315.0
1668,221263,EVolveNY Fairport,Fairport,14450,Monroe County,43.0892,-77.436,1291.0,186400.0,16748.0,76552.0
1669,143241,HUDSON PRESERVE BLDG 21 #4,Watervliet,12189,Albany County,42.7298,-73.7123,2758.0,154600.0,8303.0,47263.0
1670,211841,FURNACE POINT FPEV3,Westport,12993,Essex County,44.205,-73.4702,23.0,131500.0,719.0,44000.0
1671,162348,STONY BROOK UNV AERTC 1,Stony Brook,11790,Suffolk County,40.9068,-73.1277,2585.0,469800.0,4840.0,138036.0
1672,122482,Excel Parking 87-10 Northern Blvd - Tesla Destination,Jackson Heights,11372,Queens County,40.7513,-73.883,90360.0,265500.0,23906.0,48683.0
1673,230813,Buy Low Flooring / Queen of Harts Pizza,Queens,12804,Warren County,43.329,-73.6818,500.0,208400.0,10930.0,60152.0
1674,169289,RTS BAYTOWNE 2,Webster,14580,Monroe County,43.2196,-77.4616,1188.0,179100.0,20116.0,69189.0
1675,214080,Melville Mall - Tesla Supercharger,Melville,11747,Suffolk County,40.7946,-73.403,1505.0,619300.0,7221.0,112699.0
1676,150686,GGMC Parking MODA - Tesla Destination,Jamaica,11432,Queens County,40.7119,-73.7944,28295.0,519000.0,18448.0,50450.0
1677,175240,5TH AVE RIVER STREET 3,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
1678,162300,WOODLAWN GARAGE SARATOGA,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
1679,221910,ALBANY COUNTY ANN LEE POND,Albany,12205,Albany County,42.7198,-73.8207,1708.0,193800.0,11663.0,65090.0
1680,193750,SCCC AMMERMAN 4,Farmingville,11738,Suffolk County,40.8366,-73.0413,3307.0,345400.0,5430.0,91875.0
1681,204759,PATRON STATION2,Lindenhurst,11757,Suffolk County,40.6884,-73.3745,6724.0,352100.0,15540.0,82383.0
1682,202563,EVolveNY Moreau,Fort Edward,12828,Washington County,43.2653,-73.5822,204.0,126600.0,3631.0,54253.0
1683,165221,VOB KENSINGTON 1,Bronxville,10708,Westchester County,40.9391,-73.8353,6895.0,466900.0,9062.0,95815.0
1684,114941,"Inn at Lake Joseph, a Select Registry Property - Tesla Destination",Forestburgh,12777,Sullivan County,41.5691,-74.7241,14.0,218100.0,336.0,70156.0
1685,233152,TMD MAIN LOT CT4000-1,Buffalo,14214,Erie County,42.9414,-78.8374,6922.0,117900.0,8013.0,38698.0
1686,180103,ALBANY COUNTY TIMES UNION GAR,Albany,12207,Albany County,42.6526,-73.7562,1837.0,47700.0,1062.0,11879.0
1687,115135,City Parking E 61st Street - Tesla Destination,New York,10065,New York County,40.7651,-73.9638,83533.0,1000001.0,18544.0,115519.0
1688,44344,Treiber Nissan,Johnstown,12095,Fulton County,43.0069,-74.3715,208.0,105700.0,4976.0,43967.0
1689,65281,Market 32,Plattsburgh,12901,Clinton County,44.6927,-73.466,440.0,134500.0,13331.0,43010.0
1690,119018,BURNS MGT OXFORD 3,Albany,12203,Albany County,42.7003,-73.8575,2626.0,194800.0,12840.0,54059.0
1691,217380,ALBANY COUNTY STATION 2,Loudonville,12211,Albany County,42.713,-73.7739,1425.0,275600.0,4379.0,95554.0
1692,123133,Green Lakes  State Park,Fayetteville,13066,Onondaga County,43.0268,-76.0145,828.0,193700.0,5237.0,83295.0
1693,152919,Dino's Tailor Shop,Rochester,14618,Monroe County,43.1122,-77.5618,2373.0,192500.0,8416.0,81902.0
1694,115202,Holiday Inn Express Olean - Tesla Destination,Olean,14760,Cattaraugus County,42.0821,-78.426,296.0,74500.0,8358.0,41807.0
1695,162254,HUNTER LOT MAMARONECK,Mamaroneck,10543,Westchester County,40.9525,-73.735,4928.0,598000.0,7436.0,87316.0
1696,203133,MARRIOTTSS STATION 2,Saratoga Springs,12866,Saratoga County,43.0708,-73.7408,551.0,274400.0,15618.0,67979.0
1697,191252,799 SENECA STATION 10,Buffalo,14210,Erie County,42.8614,-78.8205,4584.0,59200.0,6257.0,32197.0
1698,204775,HIGHWAY ADP2,Ballston,12019,Saratoga County,42.9192,-73.8552,500.0,268200.0,5737.0,90897.0
1699,202274,EVolve NY Plattsburgh,Plattsburgh,12901,Clinton County,44.6927,-73.466,440.0,134500.0,13331.0,43010.0
1700,230843,Bonneville 329 E 22nd St.,Manhattan,10010,New York County,40.7375,-73.9813,81487.0,746200.0,16556.0,97955.0
1701,218483,RRH STATION 3,Clifton Springs,14432,Ontario County,42.9632,-77.144,148.0,108100.0,2233.0,53819.0
1702,162279,TOWN OF BABYLON OVERLOOK 2,Babylon,11702,Suffolk County,40.6957,-73.3257,1588.0,443200.0,5453.0,94558.0
1703,223287,Lions Park,Niskayuna,12309,Schenectady County,42.8091,-73.8693,1771.0,230100.0,11926.0,87374.0
1704,192935,TOWNE TV EV 3,Schenectady,12303,Schenectady County,42.7823,-73.9448,1939.0,169300.0,11969.0,61267.0
1705,150340,960 BUSTI 960 BUSTI 1,Buffalo,14213,Erie County,42.9167,-78.8895,10822.0,63300.0,9254.0,25939.0
1706,114999,iPark NYC 1025 83rd - Tesla Destination,New York,10028,New York County,40.7763,-73.9529,143683.0,1000001.0,25158.0,104638.0
1707,223244,Castle Apartments,Port Chester,10573,Westchester County,41.0222,-73.6798,7003.0,512100.0,12714.0,66629.0
1708,144375,HUDSON PRESERVE BLDG 12 #10,Watervliet,12189,Albany County,42.7298,-73.7123,2758.0,154600.0,8303.0,47263.0
1709,52063,Lucas Ford,Southold,11971,Suffolk County,41.0555,-72.429,526.0,494000.0,2439.0,90294.0
1710,121219,RPI 1 SERVICE S1,Troy,12180,Rensselaer County,42.7287,-73.6683,977.0,171900.0,21558.0,47640.0
1711,220317,CMH STATION 5,Hudson,12534,Columbia County,42.247,-73.7552,205.0,173700.0,7429.0,46261.0
1712,183109,POUGHEEPSIE EV POUGHKEEPSIE 3,Poughkeepsie,12601,Dutchess County,41.7035,-73.9117,2308.0,230300.0,15765.0,42411.0
1713,167467,KINGSTON BUILDING SAFETY,Kingston,12401,Ulster County,41.9697,-74.0668,600.0,189700.0,14957.0,47225.0
1714,162387,NATIONAL GRID BONNER HALL.,Buffalo,14228,Erie County,43.0408,-78.7812,1315.0,158100.0,8820.0,47801.0
1715,214302,TOWN OF MORIAH MORIAHEV3,Port Henry,12974,Essex County,44.0465,-73.4705,199.0,94700.0,707.0,34492.0
1716,193813,EVolve NY Syracuse South,Syracuse,13210,Onondaga County,43.0354,-76.1282,6046.0,119000.0,8339.0,24591.0
